myRole,otherRole,side,myChamp,otherChamp,value
mid,sup,ALLY,naafiri,thresh,-0.4
mid,sup,ALLY,naafiri,nami,-0.33
mid,sup,ALLY,naafiri,leona,-0.2
mid,sup,ALLY,naafiri,braum,-0.47
mid,sup,ALLY,naafiri,seraphine,0.76
mid,sup,ALLY,naafiri,lulu,0.03
mid,sup,ALLY,naafiri,sona,-0.45
mid,sup,ALLY,naafiri,swain,0.84
mid,sup,ALLY,naafiri,blitzcrank,-0.84
mid,sup,ALLY,naafiri,karma,-0.05
mid,sup,ALLY,naafiri,milio,-0.37
mid,sup,ALLY,naafiri,pyke,-1.97
mid,sup,ALLY,naafiri,brand,0.76
mid,sup,ALLY,naafiri,mel,1.19
mid,sup,ALLY,naafiri,zyra,0.38
mid,sup,ALLY,naafiri,soraka,0.36
mid,sup,ALLY,naafiri,yuumi,-0.48
mid,sup,ALLY,naafiri,senna,0.95
mid,sup,ALLY,naafiri,xerath,2.06
mid,sup,ALLY,naafiri,neeko,0.59
mid,sup,ALLY,naafiri,bard,-0.46
mid,sup,ALLY,naafiri,tahmkench,-0.48
mid,sup,ALLY,naafiri,velkoz,0.65
mid,sup,ALLY,naafiri,alistar,-0.99
mid,sup,ALLY,naafiri,pantheon,-0.5
mid,sup,ALLY,naafiri,rakan,-1.47
mid,sup,ALLY,naafiri,janna,0.19
mid,sup,ALLY,naafiri,rell,-0.23
mid,sup,ALLY,naafiri,zilean,0.2
mid,sup,ALLY,naafiri,maokai,-0.61
mid,sup,ALLY,naafiri,poppy,-1.34
mid,sup,ALLY,naafiri,malphite,-0.35
mid,sup,ALLY,naafiri,shaco,-0.87
mid,sup,ALLY,naafiri,taric,-0.79
mid,sup,ALLY,naafiri,ashe,-0.33
mid,sup,ALLY,naafiri,teemo,2.12
mid,sup,ALLY,naafiri,renata,-3.01
mid,sup,ALLY,naafiri,galio,-1.2
mid,sup,ALLY,naafiri,veigar,2.63
mid,sup,ALLY,naafiri,sylas,-0.33
mid,sup,ALLY,naafiri,shen,0.09
mid,sup,ALLY,naafiri,zoe,-1.18
mid,sup,ALLY,naafiri,fiddlesticks,-2.94
mid,sup,ALLY,naafiri,leblanc,0.49
mid,sup,ALLY,naafiri,hwei,2.63
mid,sup,ALLY,naafiri,amumu,-1.91
mid,sup,ALLY,naafiri,elise,-2.29
mid,sup,ALLY,naafiri,anivia,1.4
mid,sup,ALLY,naafiri,missfortune,3.56
mid,sup,ALLY,naafiri,heimerdinger,2.75
mid,sup,ALLY,naafiri,ziggs,4
mid,sup,ALLY,naafiri,trundle,1.35
mid,sup,ALLY,naafiri,twitch,0.87
mid,sup,ALLY,naafiri,nidalee,1.44
mid,sup,ALLY,naafiri,lissandra,1.32
mid,sup,ALLY,naafiri,zac,1.04
mid,sup,ALLY,naafiri,chogath,1.97
mid,sup,ALLY,naafiri,sion,2.15
mid,sup,ALLY,naafiri,sett,2.56
mid,sup,ALLY,naafiri,annie,5.09
mid,sup,ALLY,naafiri,jarvaniv,-1.97
mid,sup,ALLY,naafiri,gragas,-1.16
mid,sup,ALLY,naafiri,ahri,1.32
mid,sup,ALLY,naafiri,leesin,-1.63
mid,sup,ALLY,naafiri,ivern,0.63
mid,sup,ALLY,naafiri,malzahar,1.64
mid,sup,ALLY,naafiri,syndra,4.27
mid,sup,ALLY,naafiri,taliyah,3.58
mid,sup,ALLY,naafiri,ornn,3.44
mid,sup,ALLY,naafiri,aurelionsol,-0.7
mid,sup,ALLY,naafiri,twistedfate,-0.81
mid,sup,ALLY,naafiri,sejuani,-0.62
mid,sup,ALLY,naafiri,singed,1.1
mid,sup,ALLY,naafiri,vex,-0.81
mid,sup,ALLY,naafiri,drmundo,-0.8
mid,sup,ALLY,naafiri,kennen,-1.34
mid,sup,ALLY,naafiri,camille,-0.65
mid,sup,ALLY,naafiri,orianna,2.51
mid,sup,ALLY,naafiri,varus,-1.92
mid,sup,ALLY,naafiri,ekko,2.59
mid,sup,ALLY,naafiri,rammus,2.78
mid,sup,ALLY,naafiri,ezreal,9.91
mid,sup,ALLY,naafiri,jhin,2.13
mid,sup,ALLY,naafiri,nunu,0.11
mid,sup,ALLY,naafiri,jax,1.42
mid,sup,ALLY,naafiri,zed,2.23
mid,sup,ALLY,naafiri,fizz,2.13
mid,sup,ALLY,naafiri,caitlyn,3.74
mid,sup,ALLY,naafiri,yasuo,-1.36
mid,sup,ALLY,naafiri,mordekaiser,-0.69
mid,sup,ALLY,naafiri,wukong,-2.29
mid,sup,ALLY,naafiri,karthus,3.48
mid,sup,ALLY,naafiri,aurora,-1.05
mid,sup,ALLY,naafiri,kogmaw,4.42
mid,sup,ALLY,naafiri,kayle,-4.25
mid,sup,ALLY,naafiri,rumble,-2.82
mid,sup,ALLY,naafiri,rengar,0.86
mid,sup,ALLY,naafiri,yone,-4.97
mid,sup,ALLY,naafiri,skarner,1.3
mid,sup,ALLY,naafiri,darius,7.16
mid,sup,ALLY,naafiri,masteryi,-0.36
mid,sup,ALLY,naafiri,quinn,-0.73
mid,sup,ALLY,naafiri,ksante,3.47
mid,sup,ALLY,naafiri,volibear,-7.87
mid,sup,ALLY,naafiri,garen,-3.15
mid,sup,ALLY,naafiri,briar,-1.84
mid,sup,ALLY,naafiri,zaahen,0.14
mid,sup,ALLY,naafiri,xinzhao,7.05
mid,sup,ALLY,naafiri,yorick,-10.62
mid,sup,ALLY,naafiri,nasus,0.12
mid,sup,ALLY,naafiri,vi,-0.16
mid,sup,ALLY,naafiri,jinx,2.38
mid,sup,ALLY,naafiri,qiyana,-2.85
mid,sup,ALLY,naafiri,viego,-2.87
mid,sup,ALLY,naafiri,vayne,7.14
mid,sup,ALLY,naafiri,diana,-3.96
mid,sup,ALLY,naafiri,evelynn,1.52
mid,sup,ALLY,naafiri,kaisa,-2.16
mid,sup,ALLY,naafiri,akali,-6.41
mid,sup,ALLY,naafiri,katarina,-2
mid,sup,ALLY,naafiri,aatrox,2.68
mid,sup,ALLY,naafiri,kled,-7.4
mid,sup,ALLY,naafiri,viktor,-6.06
mid,sup,ALLY,naafiri,cassiopeia,2.28
mid,sup,ALLY,naafiri,lillia,5.2
mid,sup,ALLY,naafiri,azir,5.86
mid,sup,ALLY,naafiri,jayce,4.46
mid,sup,ALLY,naafiri,reksai,-0.82
mid,sup,ALLY,naafiri,urgot,3.64
mid,sup,ALLY,naafiri,tristana,-8.77
mid,sup,ALLY,naafiri,illaoi,5.04
mid,sup,ALLY,naafiri,smolder,0.45
mid,sup,ALLY,naafiri,ryze,-1.81
mid,sup,ALLY,naafiri,gnar,2.23
mid,sup,ALLY,naafiri,warwick,1.29
mid,sup,ALLY,naafiri,yunara,-1.96
mid,sup,ALLY,naafiri,nocturne,2.6
mid,sup,ALLY,naafiri,akshan,-6.43
mid,sup,ALLY,naafiri,lucian,13.68
mid,sup,ALLY,naafiri,renekton,5.45
mid,sup,ALLY,naafiri,aphelios,0.66
mid,sup,ALLY,naafiri,riven,-4.79
mid,sup,ALLY,naafiri,graves,4.67
mid,sup,ALLY,naafiri,draven,-0.98
mid,sup,ALLY,naafiri,gangplank,3.61
mid,sup,ALLY,naafiri,vladimir,-6.12
mid,sup,ALLY,naafiri,gwen,3.28
mid,sup,ALLY,naafiri,sivir,14.58
mid,sup,ALLY,naafiri,olaf,9.62
mid,sup,ALLY,naafiri,kalista,-9.52
mid,sup,ALLY,naafiri,kindred,17.19
mid,sup,ALLY,naafiri,fiora,-0.2
mid,sup,ALLY,naafiri,kayn,13.24
mid,sup,ALLY,naafiri,tryndamere,10.63
mid,sup,ALLY,naafiri,udyr,-3.78
mid,sup,ALLY,naafiri,ambessa,-16.03
mid,sup,ALLY,naafiri,corki,-16.03
mid,sup,ALLY,naafiri,zeri,14.85
mid,sup,ALLY,naafiri,nilah,16.97
mid,sup,ALLY,naafiri,xayah,-8.47
mid,sup,ALLY,naafiri,irelia,-6
mid,sup,ALLY,naafiri,belveth,-5.87
mid,sup,ALLY,naafiri,talon,-8.39
mid,sup,ALLY,naafiri,kassadin,-7.93
mid,sup,ALLY,naafiri,khazix,-19.71
mid,sup,ALLY,naafiri,shyvana,-10.52
mid,sup,ALLY,naafiri,samira,23.39
mid,sup,ALLY,naafiri,hecarim,-7.42
mid,top,ALLY,lux,sett,0.39
mid,top,ALLY,lux,garen,0.83
mid,top,ALLY,lux,darius,-0.08
mid,top,ALLY,lux,mordekaiser,-0.45
mid,top,ALLY,lux,malphite,0.15
mid,top,ALLY,lux,jax,0.17
mid,top,ALLY,lux,drmundo,1.48
mid,top,ALLY,lux,yorick,1.42
mid,top,ALLY,lux,nasus,0.77
mid,top,ALLY,lux,aatrox,-0.43
mid,top,ALLY,lux,volibear,0.38
mid,top,ALLY,lux,teemo,0.13
mid,top,ALLY,lux,yone,0.81
mid,top,ALLY,lux,renekton,0.51
mid,top,ALLY,lux,kayle,-0.07
mid,top,ALLY,lux,varus,-1.85
mid,top,ALLY,lux,zaahen,0.26
mid,top,ALLY,lux,ornn,0.18
mid,top,ALLY,lux,sion,0.36
mid,top,ALLY,lux,irelia,0.17
mid,top,ALLY,lux,chogath,0.4
mid,top,ALLY,lux,gangplank,-1.69
mid,top,ALLY,lux,gwen,-0.68
mid,top,ALLY,lux,illaoi,0.53
mid,top,ALLY,lux,tryndamere,0.46
mid,top,ALLY,lux,riven,-1.35
mid,top,ALLY,lux,urgot,0.43
mid,top,ALLY,lux,gnar,-0.7
mid,top,ALLY,lux,vayne,-1.04
mid,top,ALLY,lux,yasuo,-0.71
mid,top,ALLY,lux,shen,-0.83
mid,top,ALLY,lux,fiora,-0.69
mid,top,ALLY,lux,ksante,0.14
mid,top,ALLY,lux,ambessa,-0.28
mid,top,ALLY,lux,tahmkench,0.52
mid,top,ALLY,lux,trundle,1.02
mid,top,ALLY,lux,kennen,-1.64
mid,top,ALLY,lux,jayce,-0.44
mid,top,ALLY,lux,olaf,-0.21
mid,top,ALLY,lux,singed,-0.17
mid,top,ALLY,lux,rumble,-1.39
mid,top,ALLY,lux,akali,-0.99
mid,top,ALLY,lux,heimerdinger,-0.26
mid,top,ALLY,lux,pantheon,-1.39
mid,top,ALLY,lux,quinn,-1.1
mid,top,ALLY,lux,kled,0.24
mid,top,ALLY,lux,vladimir,-1.26
mid,top,ALLY,lux,camille,-1.08
mid,top,ALLY,lux,warwick,-0.24
mid,top,ALLY,lux,gragas,-1.41
mid,top,ALLY,lux,ryze,-0.53
mid,top,ALLY,lux,swain,-1.32
mid,top,ALLY,lux,poppy,-0.58
mid,top,ALLY,lux,sylas,-0.92
mid,top,ALLY,lux,masteryi,0.95
mid,top,ALLY,lux,wukong,-0.35
mid,top,ALLY,lux,smolder,-0.12
mid,top,ALLY,lux,naafiri,0.53
mid,top,ALLY,lux,malzahar,0.32
mid,top,ALLY,lux,kayn,0.58
mid,top,ALLY,lux,cassiopeia,-2.36
mid,top,ALLY,lux,sejuani,-0.8
mid,top,ALLY,lux,viego,0
mid,top,ALLY,lux,zac,-0.04
mid,top,ALLY,lux,aurora,-0.14
mid,top,ALLY,lux,udyr,-1.8
mid,top,ALLY,lux,briar,1.57
mid,top,ALLY,lux,maokai,0.1
mid,top,ALLY,lux,rengar,-0.98
mid,top,ALLY,lux,zed,-1.07
mid,top,ALLY,lux,galio,-0.7
mid,top,ALLY,lux,caitlyn,0.2
mid,top,ALLY,lux,anivia,-1.62
mid,top,ALLY,lux,brand,-1.71
mid,top,ALLY,lux,xinzhao,0.69
mid,top,ALLY,lux,leesin,0
mid,top,ALLY,lux,veigar,-1.14
mid,top,ALLY,lux,shaco,0.1
mid,top,ALLY,lux,ashe,-1.37
mid,top,ALLY,lux,fiddlesticks,-0.14
mid,top,ALLY,lux,graves,0.39
mid,top,ALLY,lux,ekko,-0.26
mid,top,ALLY,lux,kassadin,-0.74
mid,top,ALLY,lux,morgana,-0.6
mid,top,ALLY,lux,shyvana,1.31
mid,top,ALLY,lux,reksai,-1.34
mid,top,ALLY,lux,tristana,0.81
mid,top,ALLY,lux,aurelionsol,0.8
mid,top,ALLY,lux,karma,-2.78
mid,top,ALLY,lux,jhin,1.68
mid,top,ALLY,lux,diana,-2.01
mid,top,ALLY,lux,mel,0.61
mid,top,ALLY,lux,corki,-2.43
mid,top,ALLY,lux,kaisa,-1.21
mid,top,ALLY,lux,vi,-1.85
mid,top,ALLY,lux,akshan,1.34
mid,top,ALLY,lux,lillia,-4.57
mid,top,ALLY,lux,rammus,0.87
mid,top,ALLY,lux,nocturne,1.59
mid,top,ALLY,lux,fizz,3.95
mid,top,ALLY,lux,draven,3.88
mid,top,ALLY,lux,lissandra,-0.72
mid,top,ALLY,lux,neeko,-5.6
mid,top,ALLY,lux,twistedfate,-1.88
mid,top,ALLY,lux,viktor,-1.14
mid,top,ALLY,lux,ezreal,2.39
mid,top,ALLY,lux,kalista,-1.43
mid,top,ALLY,lux,senna,-3.23
mid,top,ALLY,lux,alistar,-1.25
mid,top,ALLY,lux,lucian,-1.3
mid,top,ALLY,lux,ahri,-2.02
mid,top,ALLY,lux,nidalee,-1.13
mid,top,ALLY,lux,nautilus,-3.09
mid,top,ALLY,lux,velkoz,-1.1
mid,top,ALLY,lux,azir,-1.76
mid,top,ALLY,lux,zilean,-0.42
mid,top,ALLY,lux,jarvaniv,-0.77
mid,top,ALLY,lux,skarner,-2.27
mid,top,ALLY,lux,ziggs,-0.98
mid,top,ALLY,lux,ivern,-0.91
mid,top,ALLY,lux,karthus,-2.43
mid,top,ALLY,lux,katarina,-2.02
mid,top,ALLY,lux,lulu,-2.5
mid,top,ALLY,lux,qiyana,-0.94
mid,top,ALLY,lux,thresh,0.48
mid,top,ALLY,lux,leblanc,-2.37
mid,top,ALLY,lux,taric,0.76
mid,top,ALLY,lux,missfortune,0.76
mid,top,ALLY,lux,vex,-1.83
mid,top,ALLY,lux,aphelios,-6.68
mid,top,ALLY,lux,elise,-1.28
mid,top,ALLY,lux,annie,-2.27
mid,top,ALLY,lux,kogmaw,-0.14
mid,top,ALLY,lux,hwei,1.69
mid,top,ALLY,lux,syndra,0.71
mid,top,ALLY,lux,zyra,8.63
mid,top,ALLY,lux,twitch,1.1
mid,top,ALLY,lux,samira,-0.32
mid,top,ALLY,lux,jinx,3.91
mid,top,ALLY,lux,soraka,2.71
mid,top,ALLY,lux,orianna,-3.71
mid,top,ALLY,lux,yunara,0.72
mid,top,ALLY,lux,talon,-2.09
mid,top,ALLY,lux,zoe,-8.4
mid,top,ALLY,lux,xerath,0.09
mid,top,ALLY,lux,belveth,4.24
mid,top,ALLY,lux,zeri,5.05
mid,top,ALLY,lux,blitzcrank,3.31
mid,top,ALLY,lux,taliyah,-6.53
mid,top,ALLY,lux,amumu,2.29
mid,top,ALLY,lux,leona,-1
mid,top,ALLY,lux,bard,4.77
mid,top,ALLY,lux,janna,-0.38
mid,top,ALLY,lux,braum,7.02
mid,top,ALLY,lux,rell,-4.45
mid,top,ALLY,lux,sivir,5.06
mid,top,ALLY,lux,hecarim,1.69
mid,top,ALLY,lux,nilah,5.41
mid,top,ALLY,lux,yuumi,1.59
mid,top,ALLY,lux,seraphine,3.57
mid,top,ALLY,lux,kindred,-2.55
mid,top,ALLY,lux,nunu,-4.92
mid,top,ALLY,lux,xayah,-2.13
mid,top,ALLY,lux,pyke,2.74
mid,top,ALLY,lux,khazix,6.03
mid,top,ALLY,lux,evelynn,1.41
mid,top,ALLY,lux,rakan,6.05
mid,top,ALLY,lux,sona,5.32
mid,top,ALLY,lux,milio,10.02
mid,top,ALLY,lux,nami,19.17
mid,top,ALLY,lux,renata,15.09
mid,jng,ALLY,lux,viego,0.59
mid,jng,ALLY,lux,diana,-0.88
mid,jng,ALLY,lux,volibear,0.54
mid,jng,ALLY,lux,masteryi,0.12
mid,jng,ALLY,lux,leesin,-0.17
mid,jng,ALLY,lux,kayn,0.72
mid,jng,ALLY,lux,ekko,-0.76
mid,jng,ALLY,lux,warwick,1.66
mid,jng,ALLY,lux,malphite,0.94
mid,jng,ALLY,lux,khazix,-0.69
mid,jng,ALLY,lux,jax,0.55
mid,jng,ALLY,lux,amumu,0.94
mid,jng,ALLY,lux,nocturne,-0.03
mid,jng,ALLY,lux,shaco,0.21
mid,jng,ALLY,lux,briar,-0.02
mid,jng,ALLY,lux,sylas,-0.56
mid,jng,ALLY,lux,jarvaniv,0.12
mid,jng,ALLY,lux,drmundo,2.02
mid,jng,ALLY,lux,vi,0.38
mid,jng,ALLY,lux,graves,-0.26
mid,jng,ALLY,lux,jayce,-1.05
mid,jng,ALLY,lux,zed,-0.85
mid,jng,ALLY,lux,rammus,1.68
mid,jng,ALLY,lux,rengar,-1.39
mid,jng,ALLY,lux,zac,-0.17
mid,jng,ALLY,lux,lillia,-1.43
mid,jng,ALLY,lux,nunu,0.27
mid,jng,ALLY,lux,xinzhao,-0.32
mid,jng,ALLY,lux,gwen,-1.6
mid,jng,ALLY,lux,wukong,0.14
mid,jng,ALLY,lux,sejuani,0.42
mid,jng,ALLY,lux,evelynn,-0.91
mid,jng,ALLY,lux,fiddlesticks,-2.54
mid,jng,ALLY,lux,trundle,1.39
mid,jng,ALLY,lux,naafiri,-0.32
mid,jng,ALLY,lux,kindred,-1.54
mid,jng,ALLY,lux,talon,-1.11
mid,jng,ALLY,lux,hecarim,-1.27
mid,jng,ALLY,lux,shyvana,-0.27
mid,jng,ALLY,lux,udyr,-1.26
mid,jng,ALLY,lux,reksai,-0.83
mid,jng,ALLY,lux,qiyana,-2.82
mid,jng,ALLY,lux,elise,-0.47
mid,jng,ALLY,lux,pantheon,0.49
mid,jng,ALLY,lux,karthus,-1.37
mid,jng,ALLY,lux,aatrox,-0.2
mid,jng,ALLY,lux,ambessa,-0.32
mid,jng,ALLY,lux,belveth,-2.59
mid,jng,ALLY,lux,nidalee,-1.68
mid,jng,ALLY,lux,nasus,0.58
mid,jng,ALLY,lux,teemo,0.17
mid,jng,ALLY,lux,mordekaiser,-0.85
mid,jng,ALLY,lux,chogath,0.14
mid,jng,ALLY,lux,ivern,-2.06
mid,jng,ALLY,lux,taliyah,-5.1
mid,jng,ALLY,lux,zaahen,0.03
mid,jng,ALLY,lux,tryndamere,2.58
mid,jng,ALLY,lux,skarner,-1.42
mid,jng,ALLY,lux,poppy,0.5
mid,jng,ALLY,lux,darius,-0.56
mid,jng,ALLY,lux,gragas,-1.21
mid,jng,ALLY,lux,morgana,-0.8
mid,jng,ALLY,lux,zyra,-2.68
mid,jng,ALLY,lux,shen,0.07
mid,jng,ALLY,lux,twitch,-0.84
mid,jng,ALLY,lux,sion,0.08
mid,jng,ALLY,lux,brand,-0.87
mid,jng,ALLY,lux,olaf,-2.23
mid,jng,ALLY,lux,yorick,0.74
mid,jng,ALLY,lux,garen,0.87
mid,jng,ALLY,lux,maokai,0.81
mid,jng,ALLY,lux,fizz,-0.04
mid,jng,ALLY,lux,sett,-1.06
mid,jng,ALLY,lux,riven,-1.36
mid,jng,ALLY,lux,rumble,-1.39
mid,jng,ALLY,lux,nautilus,0.33
mid,jng,ALLY,lux,singed,2.01
mid,jng,ALLY,lux,vayne,-0.3
mid,jng,ALLY,lux,neeko,-0.86
mid,jng,ALLY,lux,yone,-0.03
mid,jng,ALLY,lux,ornn,6.86
mid,jng,ALLY,lux,tahmkench,-2.4
mid,jng,ALLY,lux,quinn,4.7
mid,jng,ALLY,lux,urgot,3.34
mid,jng,ALLY,lux,kaisa,5.11
mid,jng,ALLY,lux,camille,5.35
mid,jng,ALLY,lux,aurelionsol,-1.05
mid,jng,ALLY,lux,galio,-2.21
mid,jng,ALLY,lux,taric,0.53
mid,jng,ALLY,lux,yasuo,-3.96
mid,jng,ALLY,lux,kayle,-1.25
mid,jng,ALLY,lux,twistedfate,5.75
mid,jng,ALLY,lux,malzahar,2.71
mid,jng,ALLY,lux,ezreal,-0.61
mid,jng,ALLY,lux,ryze,2.48
mid,jng,ALLY,lux,renekton,1.01
mid,jng,ALLY,lux,heimerdinger,11.75
mid,jng,ALLY,lux,jhin,0.87
mid,jng,ALLY,lux,blitzcrank,4.07
mid,jng,ALLY,lux,jinx,-2.42
mid,jng,ALLY,lux,leona,-4.53
mid,jng,ALLY,lux,varus,-7.6
mid,jng,ALLY,lux,nilah,2.65
mid,jng,ALLY,lux,katarina,-8.24
mid,jng,ALLY,lux,kled,1.13
mid,jng,ALLY,lux,akshan,-11.27
mid,jng,ALLY,lux,ashe,5.82
mid,jng,ALLY,lux,irelia,-11.39
mid,jng,ALLY,lux,pyke,-5.81
mid,jng,ALLY,lux,zeri,-6.18
mid,jng,ALLY,lux,tristana,2.12
mid,jng,ALLY,lux,ksante,2.84
mid,jng,ALLY,lux,rell,-5.72
mid,jng,ALLY,lux,alistar,-0.37
mid,jng,ALLY,lux,mel,17.45
mid,jng,ALLY,lux,draven,-16.11
mid,jng,ALLY,lux,swain,-7.02
mid,jng,ALLY,lux,gnar,-10.3
mid,jng,ALLY,lux,thresh,-10.56
mid,jng,ALLY,lux,braum,-0.55
mid,jng,ALLY,lux,caitlyn,1.17
mid,jng,ALLY,lux,fiora,5.24
mid,jng,ALLY,lux,lissandra,-4.63
mid,jng,ALLY,lux,bard,14.29
mid,jng,ALLY,lux,kennen,5.46
mid,jng,ALLY,lux,akali,-11.05
mid,jng,ALLY,lux,kassadin,-5.73
mid,jng,ALLY,lux,kogmaw,0.11
mid,jng,ALLY,lux,veigar,-7.57
mid,jng,ALLY,lux,gangplank,19.17
mid,jng,ALLY,lux,ahri,-0.31
mid,jng,ALLY,lux,corki,4.43
mid,jng,ALLY,lux,samira,0.96
mid,jng,ALLY,lux,soraka,-9.53
mid,jng,ALLY,lux,yunara,-1.05
mid,jng,ALLY,lux,cassiopeia,-4.93
mid,jng,ALLY,lux,aurora,-4.64
mid,jng,ALLY,lux,illaoi,14.99
mid,jng,ALLY,lux,lucian,-18
mid,jng,ALLY,lux,smolder,1.29
mid,jng,ALLY,lux,missfortune,1.47
mid,jng,ALLY,lux,annie,-6.46
mid,jng,ALLY,lux,azir,-1.48
mid,jng,ALLY,lux,velkoz,10.51
mid,jng,ALLY,lux,yuumi,-2.06
mid,jng,ALLY,lux,lulu,3.18
mid,jng,ALLY,lux,rakan,-13.43
mid,jng,ALLY,lux,vex,-12.79
mid,jng,ALLY,lux,sivir,16.41
mid,jng,ALLY,lux,xerath,-4.59
mid,jng,ALLY,lux,vladimir,-2.8
mid,jng,ALLY,lux,ziggs,10.28
mid,jng,ALLY,lux,aphelios,-6.39
mid,jng,ALLY,lux,orianna,-8.16
mid,jng,ALLY,lux,seraphine,-6.63
mid,jng,ALLY,lux,leblanc,16.9
mid,jng,ALLY,lux,karma,-6.13
mid,jng,ALLY,lux,zilean,-19.16
mid,jng,ALLY,lux,anivia,-8.87
mid,jng,ALLY,lux,senna,-9.3
mid,jng,ALLY,lux,nami,-21.58
mid,jng,ALLY,lux,viktor,-0.94
mid,jng,ALLY,lux,janna,-14.3
mid,jng,ALLY,lux,zoe,13.58
mid,jng,ALLY,lux,renata,-4.9
mid,jng,ALLY,lux,hwei,-13.02
mid,jng,ALLY,lux,kalista,23.85
mid,jng,ALLY,lux,xayah,-13.92
mid,jng,ALLY,lux,syndra,14.28
mid,jng,ALLY,lux,sona,-22.01
mid,jng,ALLY,lux,milio,4.55
mid,mid,ALLY,lux,yasuo,0.96
mid,mid,ALLY,lux,akali,0.26
mid,mid,ALLY,lux,yone,0.6
mid,mid,ALLY,lux,zed,0.37
mid,mid,ALLY,lux,ahri,-0.43
mid,mid,ALLY,lux,malzahar,0.55
mid,mid,ALLY,lux,veigar,-0.67
mid,mid,ALLY,lux,sylas,0.77
mid,mid,ALLY,lux,katarina,-1.11
mid,mid,ALLY,lux,fizz,0.96
mid,mid,ALLY,lux,mel,-0.42
mid,mid,ALLY,lux,galio,0.5
mid,mid,ALLY,lux,naafiri,0.83
mid,mid,ALLY,lux,diana,0.1
mid,mid,ALLY,lux,ryze,-0.02
mid,mid,ALLY,lux,ekko,0.26
mid,mid,ALLY,lux,syndra,-0.91
mid,mid,ALLY,lux,viktor,-0.94
mid,mid,ALLY,lux,vex,-0.61
mid,mid,ALLY,lux,leblanc,0.19
mid,mid,ALLY,lux,irelia,0.67
mid,mid,ALLY,lux,orianna,-0.68
mid,mid,ALLY,lux,xerath,-0.6
mid,mid,ALLY,lux,twistedfate,-0.29
mid,mid,ALLY,lux,zoe,-0.58
mid,mid,ALLY,lux,aurelionsol,-0.82
mid,mid,ALLY,lux,kassadin,-0.16
mid,mid,ALLY,lux,akshan,0.2
mid,mid,ALLY,lux,lissandra,-0.16
mid,mid,ALLY,lux,hwei,-1.35
mid,mid,ALLY,lux,vladimir,-0.25
mid,mid,ALLY,lux,aurora,-0.64
mid,mid,ALLY,lux,qiyana,-1.77
mid,mid,ALLY,lux,anivia,-1
mid,mid,ALLY,lux,varus,-1.07
mid,mid,ALLY,lux,azir,-0.75
mid,mid,ALLY,lux,talon,-1.6
mid,mid,ALLY,lux,swain,-0.41
mid,mid,ALLY,lux,brand,-0.73
mid,mid,ALLY,lux,taliyah,-2.54
mid,mid,ALLY,lux,pantheon,0.97
mid,mid,ALLY,lux,malphite,1.25
mid,mid,ALLY,lux,morgana,-0.26
mid,mid,ALLY,lux,annie,-0.13
mid,mid,ALLY,lux,cassiopeia,-0.23
mid,mid,ALLY,lux,velkoz,-0.04
mid,mid,ALLY,lux,smolder,0.14
mid,mid,ALLY,lux,ziggs,-0.66
mid,mid,ALLY,lux,chogath,0.82
mid,mid,ALLY,lux,neeko,-1.5
mid,mid,ALLY,lux,sion,1.67
mid,mid,ALLY,lux,heimerdinger,0.52
mid,mid,ALLY,lux,kennen,-1.19
mid,mid,ALLY,lux,jayce,-0.77
mid,mid,ALLY,lux,kayle,0.29
mid,mid,ALLY,lux,tristana,0.45
mid,mid,ALLY,lux,garen,2.37
mid,mid,ALLY,lux,ezreal,0.47
mid,mid,ALLY,lux,gangplank,-1.74
mid,mid,ALLY,lux,teemo,0.98
mid,mid,ALLY,lux,viego,0.92
mid,mid,ALLY,lux,renekton,-0.24
mid,mid,ALLY,lux,nasus,0.86
mid,mid,ALLY,lux,quinn,0.71
mid,mid,ALLY,lux,caitlyn,1.48
mid,mid,ALLY,lux,corki,-1.45
mid,mid,ALLY,lux,sett,0.77
mid,mid,ALLY,lux,tryndamere,-0.4
mid,mid,ALLY,lux,yorick,1.22
mid,mid,ALLY,lux,mordekaiser,0.76
mid,mid,ALLY,lux,zyra,-0.91
mid,mid,ALLY,lux,briar,0.72
mid,mid,ALLY,lux,gragas,0.33
mid,mid,ALLY,lux,jhin,-0.43
mid,mid,ALLY,lux,kaisa,0.05
mid,mid,ALLY,lux,lucian,-0.03
mid,mid,ALLY,lux,seraphine,-0.28
mid,mid,ALLY,lux,riven,0.3
mid,mid,ALLY,lux,drmundo,1.02
mid,mid,ALLY,lux,vayne,-0.21
mid,mid,ALLY,lux,missfortune,0.5
mid,mid,ALLY,lux,twitch,-0.25
mid,mid,ALLY,lux,ashe,-0.13
mid,mid,ALLY,lux,zilean,-3.78
mid,mid,ALLY,lux,karma,1.46
mid,mid,ALLY,lux,rumble,1.19
mid,mid,ALLY,lux,ambessa,0.07
mid,mid,ALLY,lux,xinzhao,2.91
mid,mid,ALLY,lux,aatrox,2.31
mid,mid,ALLY,lux,jax,2.28
mid,mid,ALLY,lux,tahmkench,4.02
mid,mid,ALLY,lux,karthus,-0.01
mid,mid,ALLY,lux,zaahen,0.52
mid,mid,ALLY,lux,singed,1.06
mid,mid,ALLY,lux,kogmaw,-1.03
mid,mid,ALLY,lux,masteryi,4.64
mid,mid,ALLY,lux,darius,3.21
mid,mid,ALLY,lux,wukong,2.24
mid,mid,ALLY,lux,gwen,-1.5
